ID_Gunung,Nama_Gunung,Lokasi_Kabupaten,Ketinggian_MDPL,Tingkat_Kesulitan_Pendakian,Cocok_Untuk_Pemula,Durasi_Pendakian_Hari,Budget_Per_Orang_Rupiah,Jumlah_Pos_Pendakian,Keberadaan_Sumber_Air,Fitur_Utama_Objek_Wisata,Karakteristik_Jalur,Fasilitas_Basecamp,Akses_Transportasi,Pemandangan_Utama,Musim_Terbaik_Kunjungan,Rating_Rata_Rata
6321,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Sedang,Tidak,3,600000,4,Tergantung Musim,"Spot sunrise terbaik, Lautan pasir","Jalur aman dan terpelihara, Melewati sungai kecil, Banyak bonus pemandangan",Penginapan sederhana,Mudah dijangkau kendaraan umum,Pemandangan danau,Hindari Musim Hujan,3.9
6322,Butak,Malang; Blitar,2868,Sedang,Tidak,3,450000,4,Tidak,"Panorama kota, Pemandangan sunrise, Danau indah",Hutan lebat dan lembab,Sumber air,Jalur pedesaan yang sempit,Sunset view,Musim Kemarau Awal,3.4
6323,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,1,300000,0,Tidak,"View matahari terbit, Danau indah","Jalur berlumpur, Banyak bonus pemandangan",Penginapan sederhana,"Akses sulit, perlu off-road",Pemandangan kota,Sepanjang Tahun,3.0
6324,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sulit,Tidak,2,1200000,6,Ya,Gurun pasir,Jalur aman dan terpelihara,"Sumber air, Penyewaan alat camping, Mushola",Dekat jalan raya utama,Savana,Hindari Musim Hujan,4.0
6325,Arjuno,Malang,3339,Sulit,Tidak,4,600000,5,Tergantung Musim,Puncak kembar,"Medan berbatu, Jalur aman dan terpelihara","Basecamp dasar, Jasa porter",Membutuhkan kendaraan pribadi,Pemandangan danau,Hindari Musim Hujan,4.4
6326,Blorobrubuh,Mojokerto,2282,Mudah,Ya,1,200000,0,Tidak,"Gurun pasir, Danau kawah, Hamparan savana","Beberapa tanjakan curam, Jalur aman dan terpelihara","Basecamp dasar, Penyewaan alat camping",Jalur pedesaan yang sempit,Pemandangan laut,Kemarau,3.4
6327,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Mudah,Ya,2,200000,1,Tidak,"City lights, Pasir vulkanik, Air terjun alami","Hutan lebat dan lembab, Variasi medan dataran rendah","Penginapan sederhana, Pos pendakian lengkap",Membutuhkan ojek lokal,Pemandangan perkebunan,Musim Semi,3.5
6328,Panderman,Batu,2045,Sedang,Ya,2,450000,4,Tergantung Musim,Banyak air terjun kecil,"Beberapa tanjakan curam, Area padang rumput","Area camping, Penyewaan alat camping",Mudah dijangkau kendaraan umum,Savana,Kemarau,4.0
6329,Bromo,Probolinggo; Lumajang; Malang,2329,Sedang,Tidak,3,300000,2,Tidak,"Puncak tertinggi, Situs purbakala","Area padang rumput, Jalur panjang dan melelahkan, Beberapa tanjakan curam",Penginapan sederhana,"Akses sulit, perlu off-road",Pemandangan kawah,Hindari Musim Hujan,5.0
6330,Suket,Bondowoso; Banyuwangi,2950,Sedang,Ya,2,600000,3,Tergantung Musim,Hutan lebat,"Medan berbatu, Melewati sungai kecil","Shelter, Pusat informasi",Mudah dijangkau kendaraan umum,Hutan hijau lebat,Sepanjang Tahun,2.6
6331,Ranti,Bondowoso; Banyuwangi,2601,Sedang,Tidak,2,600000,4,Tidak,Jalur utama,"Hutan lebat dan lembab, Tanjakan terjal",Sumber air,Membutuhkan kendaraan pribadi,Hutan hijau lebat,Kemarau,3.1
6332,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Sedang,Ya,1,450000,4,Tergantung Musim,"Kawah aktif, Puncak kembar, Savana hijau",Melintasi padang edelweis,"Mushola, Basecamp dasar, Warung",Dekat jalan raya utama,Pemandangan pegunungan,Musim Kemarau Awal,3.6
6333,Liman,Ponorogo; Nganjuk,2563,Sulit,Tidak,2,600000,5,Ya,"Pasir vulkanik, Jalur utama","Jalur curam di beberapa titik, Beberapa tanjakan curam","Shelter, Warung, Area camping",Membutuhkan kendaraan pribadi,Pemandangan kawah,Hindari Musim Hujan,3.8
6334,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,2,200000,1,Tidak,"Ranu Kumbolo, Bukit savana, City lights","Banyak bonus pemandangan, Beberapa tanjakan curam, Area padang rumput","Penyewaan alat camping, Warung",Membutuhkan kendaraan pribadi,Savana,Hindari Musim Hujan,2.5
6335,Betiri,Jember; Banyuwangi,1233,Mudah,Ya,1,100000,0,Tidak,"Ranu Kumbolo, Adat istiadat unik",Tanjakan terjal,Mushola,Jalur pedesaan yang sempit,Pemandangan pegunungan,Musim Kemarau Awal,2.4
6336,Bromo,Probolinggo; Lumajang; Malang,2329,Sedang,Ya,2,300000,3,Tergantung Musim,"Desa adat, Banyak air terjun kecil","Variasi medan dataran rendah, Medan terbuka tanpa naungan, Melewati sungai kecil","Penginapan sederhana, Area parkir",Dekat jalan raya utama,Pemandangan pegunungan,Musim Kemarau Awal,5.0
6337,Kelud,Kediri; Blitar; Malang,1731,Mudah,Ya,2,300000,0,Tidak,"Air terjun tersembunyi, Hamparan savana","Melintasi padang edelweis, Beberapa tanjakan curam","Shelter, Warung",Membutuhkan ojek lokal,Savana,Sepanjang Tahun,4.1
6338,Kelud,Kediri; Blitar; Malang,1731,Sedang,Ya,1,600000,2,Tidak,Bukit savana,Jalur berpasir vulkanik,"Pos pendakian lengkap, Penginapan sederhana, Sumber air",Membutuhkan kendaraan pribadi,Pemandangan pegunungan,Hindari Musim Hujan,3.7
6339,Blorobrubuh,Mojokerto,2282,Mudah,Ya,2,200000,0,Tidak,"Desa adat, Savana hijau, Situs purbakala","Variasi medan dataran rendah, Jalur berpasir vulkanik","Mushola, Penyewaan alat camping",Dekat jalan raya utama,Savana,Hindari Musim Hujan,2.9
6340,Raung,Bondowoso; Jember; Banyuwangi,3244,Sulit,Tidak,2,600000,6,Ya,Jalur alternatif,"Melintasi padang edelweis, Jalur panjang dan melelahkan","Warung, Penginapan sederhana",Jalur pedesaan yang sempit,Pemandangan danau,Musim Semi,4.6
6341,Arjuno,Malang,3339,Sulit,Tidak,3,600000,5,Ya,"Jalur populer, Peninggalan sejarah, Pemandangan kota dari ketinggian",Jalur licin saat hujan,"Jasa porter, Toilet, Sumber air","Akses sulit, perlu off-road",Pemandangan kota,Musim Semi,4.7
6342,Raung,Bondowoso; Jember; Banyuwangi,3244,Sulit,Tidak,4,900000,4,Ya,Danau indah,"Jalur berlumpur, Trek berbatu, Jalur licin saat hujan",Penginapan sederhana,Jalur pedesaan yang sempit,Pemandangan perkebunan,Musim Semi,4.2
6343,Penanggungan,Mojokerto; Pasuruan,1653,Sedang,Tidak,2,600000,2,Tergantung Musim,"Pemandangan kota dari ketinggian, Hutan pinus, Pasir vulkanik",Trek berbatu,Penyewaan alat camping,"Akses sulit, perlu off-road",Pemandangan perkebunan,Musim Semi,4.5
6344,Arjuno,Malang,3339,Sulit,Tidak,3,600000,6,Ya,"Matahari terbit, Padang savana luas, Pasir vulkanik","Jalur curam di beberapa titik, Tangga alami, Jalur aman dan terpelihara",Pusat informasi,"Akses sulit, perlu off-road",Sunset view,Sepanjang Tahun,4.1
6345,Semeru,Malang; Lumajang,3676,Sulit,Tidak,3,900000,5,Ya,"Budaya lokal kental, Savana hijau, Pasir vulkanik","Tanjakan terjal, Melintasi padang edelweis, Hutan lebat dan lembab",Shelter,Membutuhkan ojek lokal,Pemandangan kawah,Musim Semi,4.8
6346,Kawi,Malang,2551,Sulit,Tidak,4,600000,5,Ya,"Candi kuno, Savana hijau","Tangga alami, Melintasi padang edelweis",Jasa porter,Dekat jalan raya utama,Pemandangan kawah,Hindari Musim Hujan,3.7
6347,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,2,100000,2,Tidak,"Jalur alternatif, Adat istiadat unik","Melewati sungai kecil, Tanjakan terjal, Banyak bonus pemandangan",Penginapan sederhana,Mudah dijangkau kendaraan umum,Pemandangan perkebunan,Sepanjang Tahun,3.1
6348,Baluran,Situbondo,1247,Mudah,Ya,2,200000,2,Tidak,Hutan pinus,"Melewati sungai kecil, Melintasi padang edelweis","Toilet, Penyewaan alat camping, Basecamp dasar",Membutuhkan ojek lokal,Pemandangan danau,Kemarau,3.2
6349,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sedang,Ya,3,300000,3,Tidak,Hutan lebat,"Melewati sungai kecil, Jalur curam di beberapa titik",Pos pendakian lengkap,Jalur pedesaan yang sempit,Sunset view,Musim Kemarau Awal,4.3
6350,Biser,Bondowoso; Situbondo,1359,Mudah,Ya,1,300000,1,Tidak,"Puncak kembar, Jalur menantang, Budaya lokal kental",Jalur berlumpur,Area camping,Dekat jalan raya utama,Savana,Musim Semi,2.8
6351,Kawi,Malang,2551,Sedang,Ya,3,450000,3,Tergantung Musim,"Spot sunrise terbaik, Flora dan fauna unik","Area padang rumput, Medan berbatu, Melintasi padang edelweis","Petugas siaga, Penginapan sederhana, Toilet",Membutuhkan ojek lokal,Pemandangan laut,Hindari Musim Hujan,3.7
6352,Butak,Malang; Blitar,2868,Sulit,Tidak,4,900000,4,Ya,"Adat istiadat unik, Hutan pinus","Jalur licin saat hujan, Jalur curam di beberapa titik, Tangga alami","Petugas siaga, Area camping",Mudah dijangkau kendaraan umum,Sunset view,Sepanjang Tahun,3.4
6353,Berungkal,Lumajang,1040,Mudah,Ya,1,100000,1,Tidak,"Pemandangan kawah, Hutan hujan tropis, Danau indah",Banyak bonus pemandangan,"Mushola, Sumber air",Mudah dijangkau kendaraan umum,Pemandangan kota,Musim Semi,3.0
6354,Semeru,Malang; Lumajang,3676,Sulit,Tidak,2,1200000,4,Tergantung Musim,Savana hijau,"Melewati sungai kecil, Jalur curam di beberapa titik","Sumber air, Petugas siaga",Membutuhkan ojek lokal,Pemandangan laut,Sepanjang Tahun,4.5
6355,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,3,600000,6,Ya,"Air terjun alami, Savana hijau",Jalur landai,Area camping,Jalur pedesaan yang sempit,Pemandangan kota,Musim Kemarau Awal,3.8
6356,Ranti,Bondowoso; Banyuwangi,2601,Sulit,Tidak,4,1200000,5,Ya,"Air terjun tersembunyi, Desa adat, Pemandangan kota dari ketinggian",Beberapa tanjakan curam,Area camping,Membutuhkan ojek lokal,Pemandangan perkebunan,Musim Semi,3.2
6357,Berungkal,Lumajang,1040,Mudah,Ya,2,100000,1,Tidak,"Flora dan fauna unik, Danau alami","Variasi medan dataran rendah, Melintasi jalur rel kereta api tua","Pos pendakian lengkap, Area camping, Pusat informasi",Dekat jalan raya utama,Savana,Musim Semi,3.3
6358,Baluran,Situbondo,1247,Mudah,Ya,2,100000,1,Tidak,"Hutan pinus, Savana hijau, Danau indah","Medan terbuka tanpa naungan, Jalur licin saat hujan","Jasa porter, Warung, Mushola",Membutuhkan kendaraan pribadi,Pemandangan laut,Kemarau,3.7
6359,Kelud,Kediri; Blitar; Malang,1731,Mudah,Ya,2,100000,1,Tidak,"Puncak tertinggi, Adat istiadat unik","Banyak bonus pemandangan, Jalur berlumpur, Hutan lebat dan lembab",Pusat informasi,Membutuhkan ojek lokal,Pemandangan laut,Musim Semi,4.5
6360,Argoyayang,Jombang; Malang,2162,Sedang,Ya,1,450000,2,Tergantung Musim,"Pemandangan kota dari ketinggian, Banyak air terjun kecil, Bukit savana",Melintasi jalur rel kereta api tua,"Toilet, Warung",Jalur pedesaan yang sempit,Pemandangan kota,Hindari Musim Hujan,3.1
6361,Berungkal,Lumajang,1040,Mudah,Ya,2,100000,0,Tidak,Jalur utama,Jalur aman dan terpelihara,"Mushola, Sumber air, Penginapan sederhana","Akses sulit, perlu off-road",Pemandangan kawah,Kemarau,2.5
6362,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,2,200000,1,Tidak,"Peninggalan sejarah, Padang savana luas, Jalur alternatif",Jalur panjang dan melelahkan,Sumber air,Mudah dijangkau kendaraan umum,Sunset view,Kemarau,2.7
6363,Penanggungan,Mojokerto; Pasuruan,1653,Mudah,Ya,1,200000,2,Tidak,Pemandangan kota dari ketinggian,Jalur landai,Shelter,Jalur pedesaan yang sempit,Pemandangan danau,Kemarau,4.6
6364,Bromo,Probolinggo; Lumajang; Malang,2329,Mudah,Ya,1,100000,2,Tidak,"Air terjun tersembunyi, Pemandangan kota dari ketinggian, Gurun pasir","Banyak bonus pemandangan, Trek berbatu","Pos pendakian lengkap, Mushola, Petugas siaga",Membutuhkan kendaraan pribadi,Sunset view,Musim Kemarau Awal,4.9
6365,Ranti,Bondowoso; Banyuwangi,2601,Sulit,Tidak,4,600000,5,Tergantung Musim,"Padang savana luas, Gurun pasir, Panorama kota",Tanjakan terjal,"Penginapan sederhana, Area camping, Jasa porter","Akses sulit, perlu off-road",Savana,Hindari Musim Hujan,3.0
6366,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Mudah,Ya,1,200000,1,Tidak,"Pemandangan kawah, Puncak tertinggi, Panorama kota","Jalur landai, Medan terbuka tanpa naungan","Area parkir, Penyewaan alat camping",Jalur pedesaan yang sempit,Pemandangan pegunungan,Musim Kemarau Awal,3.9
6367,Arjuno,Malang,3339,Sulit,Tidak,3,600000,4,Tergantung Musim,"Candi kuno, Air terjun tersembunyi, Jalur utama",Mendaki punggungan bukit,"Shelter, Warung",Mudah dijangkau kendaraan umum,Pemandangan danau,Musim Semi,4.3
6368,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,2,200000,1,Tidak,Pasir vulkanik,"Tanjakan terjal, Area padang rumput","Warung, Shelter",Membutuhkan kendaraan pribadi,Pemandangan kawah,Hindari Musim Hujan,2.7
6369,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sulit,Tidak,3,900000,4,Tergantung Musim,"Hamparan savana, Flora dan fauna unik",Jalur panjang dan melelahkan,Petugas siaga,Membutuhkan ojek lokal,Pemandangan perkebunan,Musim Semi,4.0
6370,Argoyayang,Jombang; Malang,2162,Mudah,Ya,1,100000,0,Tidak,"Air terjun tersembunyi, Budaya lokal kental, Pasir vulkanik","Medan berbatu, Jalur panjang dan melelahkan","Warung, Toilet",Mudah dijangkau kendaraan umum,Pemandangan kota,Kemarau,3.5
6371,Baluran,Situbondo,1247,Mudah,Ya,2,100000,0,Tidak,Air terjun alami,Jalur berpasir vulkanik,"Basecamp dasar, Pos pendakian lengkap",Membutuhkan ojek lokal,Sunset view,Musim Semi,3.5
6372,Berungkal,Lumajang,1040,Mudah,Ya,2,200000,0,Tidak,"City lights, Padang savana luas","Mendaki punggungan bukit, Trek berbatu",Sumber air,Dekat jalan raya utama,Hutan hijau lebat,Musim Semi,3.0
6373,Biser,Bondowoso; Situbondo,1359,Mudah,Ya,1,200000,1,Tidak,"City lights, Danau alami","Melintasi padang edelweis, Hutan lebat dan lembab","Sumber air, Penginapan sederhana, Basecamp dasar",Jalur pedesaan yang sempit,Pemandangan laut,Hindari Musim Hujan,2.4
6374,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sulit,Tidak,2,600000,5,Ya,Hutan lebat,"Melewati sungai kecil, Jalur curam di beberapa titik","Basecamp dasar, Pos pendakian lengkap, Petugas siaga",Membutuhkan kendaraan pribadi,Pemandangan perkebunan,Musim Semi,4.0
6375,Bromo,Probolinggo; Lumajang; Malang,2329,Sedang,Tidak,2,600000,2,Tergantung Musim,"Jalur populer, Danau alami, Lautan pasir","Area padang rumput, Medan terbuka tanpa naungan","Mushola, Pusat informasi",Membutuhkan kendaraan pribadi,Pemandangan kota,Kemarau,4.8
6376,Lawu,Magetan,3265,Sulit,Tidak,2,1200000,4,Tergantung Musim,"Candi kuno, Kawah aktif",Medan berbatu,Basecamp dasar,Mudah dijangkau kendaraan umum,Hutan hijau lebat,Sepanjang Tahun,4.3
6377,Penanggungan,Mojokerto; Pasuruan,1653,Sedang,Tidak,3,600000,2,Tidak,"Lautan pasir, Artefak kuno, Puncak ikonik",Jalur berlumpur,"Area camping, Petugas siaga, Toilet",Mudah dijangkau kendaraan umum,Hutan hijau lebat,Kemarau,4.5
6378,Ijen,Banyuwangi,2386,Mudah,Ya,1,200000,0,Tidak,Savana hijau,"Jalur landai, Melewati sungai kecil, Jalur licin saat hujan",Jasa porter,Jalur pedesaan yang sempit,Pemandangan laut,Hindari Musim Hujan,4.5
6379,Betiri,Jember; Banyuwangi,1233,Mudah,Ya,1,100000,0,Tidak,Puncak tertinggi,Trek berbatu,Shelter,Membutuhkan ojek lokal,Pemandangan laut,Musim Semi,2.8
6380,Blorobrubuh,Mojokerto,2282,Sedang,Ya,2,450000,3,Tidak,Pemandangan kota dari ketinggian,"Beberapa tanjakan curam, Banyak bonus pemandangan",Pos pendakian lengkap,"Akses sulit, perlu off-road",Pemandangan pegunungan,Kemarau,2.8
6381,Lawu,Magetan,3265,Sulit,Tidak,2,1200000,6,Ya,"Hutan hujan tropis, Desa adat","Tanjakan terjal, Melewati sungai kecil","Pusat informasi, Area parkir, Shelter","Akses sulit, perlu off-road",Pemandangan laut,Musim Semi,4.8
6382,Kelud,Kediri; Blitar; Malang,1731,Mudah,Ya,2,100000,2,Tidak,"Puncak tertinggi, Padang savana luas, Jalur menantang","Melintasi jalur rel kereta api tua, Trek berbatu",Petugas siaga,Membutuhkan ojek lokal,Pemandangan perkebunan,Hindari Musim Hujan,3.8
6383,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Sedang,Ya,3,300000,3,Tergantung Musim,"Panorama kota, Desa adat, Gurun pasir","Tangga alami, Jalur berlumpur","Area parkir, Mushola","Akses sulit, perlu off-road",Pemandangan pegunungan,Kemarau,4.2
6384,Kawi,Malang,2551,Sulit,Tidak,4,600000,6,Ya,"Pasir vulkanik, Puncak kembar, Hutan lebat","Jalur aman dan terpelihara, Jalur landai, Area padang rumput",Area parkir,Membutuhkan kendaraan pribadi,Pemandangan laut,Musim Semi,4.3
6385,Butak,Malang; Blitar,2868,Sulit,Tidak,2,900000,4,Tergantung Musim,Jalur populer,Tangga alami,"Jasa porter, Warung, Area parkir",Jalur pedesaan yang sempit,Pemandangan pegunungan,Musim Kemarau Awal,4.1
6386,Raung,Bondowoso; Jember; Banyuwangi,3244,Sulit,Tidak,3,900000,5,Tergantung Musim,"Bukit savana, Situs purbakala",Area padang rumput,"Petugas siaga, Warung, Area camping",Mudah dijangkau kendaraan umum,Pemandangan kawah,Musim Kemarau Awal,4.5
6387,Ranti,Bondowoso; Banyuwangi,2601,Sulit,Tidak,4,1200000,4,Ya,Situs purbakala,Trek berbatu,Sumber air,Membutuhkan kendaraan pribadi,Pemandangan kawah,Hindari Musim Hujan,3.6
6388,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,2,300000,1,Tidak,"Puncak ikonik, Hutan lebat, Matahari terbit","Area padang rumput, Jalur berlumpur","Pusat informasi, Petugas siaga, Area parkir",Dekat jalan raya utama,Sunset view,Sepanjang Tahun,2.9
6389,Ijen,Banyuwangi,2386,Sedang,Tidak,3,300000,3,Tergantung Musim,"Panorama kota, Hutan pinus",Tangga alami,Pusat informasi,Mudah dijangkau kendaraan umum,Sunset view,Sepanjang Tahun,4.7
6390,Ijen,Banyuwangi,2386,Sedang,Ya,2,300000,2,Tidak,"Panorama kota, Budaya lokal kental, Candi kuno","Beberapa tanjakan curam, Jalur curam di beberapa titik","Penginapan sederhana, Sumber air, Area camping",Membutuhkan ojek lokal,Savana,Musim Kemarau Awal,4.9
6391,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Mudah,Ya,2,100000,2,Tidak,"Hutan pinus, Lautan pasir","Jalur licin saat hujan, Tangga alami","Mushola, Sumber air",Mudah dijangkau kendaraan umum,Pemandangan danau,Musim Semi,3.3
6392,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sulit,Tidak,3,900000,5,Ya,Situs purbakala,"Jalur landai, Variasi medan dataran rendah, Medan berbatu","Sumber air, Area parkir",Mudah dijangkau kendaraan umum,Pemandangan pegunungan,Musim Semi,4.4
6393,Biser,Bondowoso; Situbondo,1359,Mudah,Ya,1,300000,0,Tidak,Artefak kuno,"Hutan lebat dan lembab, Jalur curam di beberapa titik","Penyewaan alat camping, Area parkir, Sumber air",Membutuhkan ojek lokal,Pemandangan kota,Sepanjang Tahun,2.9
6394,Bromo,Probolinggo; Lumajang; Malang,2329,Mudah,Ya,2,300000,2,Tidak,Puncak kembar,Jalur licin saat hujan,"Pos pendakian lengkap, Penginapan sederhana, Sumber air",Membutuhkan kendaraan pribadi,Pemandangan kawah,Sepanjang Tahun,5.0
6395,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,2,600000,5,Ya,Situs purbakala,"Banyak bonus pemandangan, Beberapa tanjakan curam, Jalur berlumpur","Warung, Mushola",Jalur pedesaan yang sempit,Pemandangan perkebunan,Musim Semi,3.8
6396,Penanggungan,Mojokerto; Pasuruan,1653,Sedang,Tidak,1,600000,3,Tergantung Musim,"Spot sunrise terbaik, City lights, Lautan pasir","Tangga alami, Mendaki punggungan bukit",Pusat informasi,Membutuhkan kendaraan pribadi,Sunset view,Musim Kemarau Awal,4.0
6397,Kelud,Kediri; Blitar; Malang,1731,Sedang,Ya,3,600000,4,Tergantung Musim,"Jalur menantang, View matahari terbit","Medan berbatu, Jalur aman dan terpelihara",Pusat informasi,Membutuhkan kendaraan pribadi,Pemandangan laut,Musim Semi,4.3
6398,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sedang,Ya,2,450000,4,Tidak,Candi kuno,"Variasi medan dataran rendah, Jalur panjang dan melelahkan","Penyewaan alat camping, Area parkir","Akses sulit, perlu off-road",Sunset view,Hindari Musim Hujan,3.5
6399,Ijen,Banyuwangi,2386,Sedang,Tidak,2,450000,2,Tidak,"Puncak ikonik, Kawah vulkanik","Jalur berlumpur, Jalur panjang dan melelahkan, Medan berbatu","Shelter, Area camping",Dekat jalan raya utama,Savana,Sepanjang Tahun,5.0
6400,Lawu,Magetan,3265,Sulit,Tidak,2,1200000,5,Ya,Air terjun tersembunyi,Jalur aman dan terpelihara,"Warung, Area camping, Area parkir",Membutuhkan ojek lokal,Pemandangan kota,Hindari Musim Hujan,4.2
6401,Suket,Bondowoso; Banyuwangi,2950,Sedang,Ya,1,600000,4,Tidak,Pemandangan kota dari ketinggian,"Jalur aman dan terpelihara, Medan terbuka tanpa naungan, Jalur landai",Pos pendakian lengkap,Jalur pedesaan yang sempit,Pemandangan kawah,Musim Semi,2.7
6402,Butak,Malang; Blitar,2868,Sulit,Tidak,2,900000,6,Ya,"Hutan pinus, Gurun pasir",Tanjakan terjal,Pusat informasi,Mudah dijangkau kendaraan umum,Pemandangan kawah,Hindari Musim Hujan,3.2
6403,Lawu,Magetan,3265,Sulit,Tidak,2,600000,5,Ya,"Kawah vulkanik, Pemandangan kota dari ketinggian","Medan terbuka tanpa naungan, Jalur licin saat hujan, Jalur berlumpur","Penginapan sederhana, Toilet",Membutuhkan kendaraan pribadi,Sunset view,Hindari Musim Hujan,4.6
6404,Kawi,Malang,2551,Sedang,Tidak,3,450000,4,Tergantung Musim,"Puncak ikonik, Hamparan savana","Melintasi padang edelweis, Melewati sungai kecil","Pos pendakian lengkap, Pusat informasi",Dekat jalan raya utama,Sunset view,Kemarau,3.6
6405,Panderman,Batu,2045,Sedang,Tidak,1,300000,3,Tergantung Musim,"Panorama kota, Lautan pasir","Jalur licin saat hujan, Medan berbatu","Sumber air, Penyewaan alat camping, Penginapan sederhana",Mudah dijangkau kendaraan umum,Pemandangan pegunungan,Kemarau,4.1
6406,Kelud,Kediri; Blitar; Malang,1731,Sedang,Ya,3,600000,3,Tidak,"Matahari terbit, Ranu Kumbolo",Medan berbatu,"Jasa porter, Area camping",Jalur pedesaan yang sempit,Pemandangan kawah,Musim Semi,3.8
6407,Biser,Bondowoso; Situbondo,1359,Mudah,Ya,2,300000,2,Tidak,Banyak air terjun kecil,Tangga alami,"Pusat informasi, Jasa porter","Akses sulit, perlu off-road",Hutan hijau lebat,Sepanjang Tahun,3.1
6408,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,2,200000,2,Tidak,"Desa adat, Puncak kembar, City lights","Area padang rumput, Melintasi jalur rel kereta api tua",Pusat informasi,Membutuhkan ojek lokal,Hutan hijau lebat,Sepanjang Tahun,2.5
6409,Lawu,Magetan,3265,Sulit,Tidak,2,900000,4,Tergantung Musim,"City lights, View matahari terbit, Hamparan savana","Melewati sungai kecil, Beberapa tanjakan curam","Area camping, Sumber air",Membutuhkan kendaraan pribadi,Pemandangan pegunungan,Hindari Musim Hujan,5.0
6410,Betiri,Jember; Banyuwangi,1233,Mudah,Ya,1,100000,1,Tidak,"Desa adat, Puncak kembar, Hamparan savana","Area padang rumput, Jalur berlumpur, Variasi medan dataran rendah","Toilet, Penginapan sederhana, Area parkir",Membutuhkan kendaraan pribadi,Pemandangan danau,Musim Kemarau Awal,2.3
6411,Ijen,Banyuwangi,2386,Sedang,Tidak,1,600000,4,Tidak,"Candi kuno, Panorama kota, Lautan pasir",Jalur berpasir vulkanik,Warung,Membutuhkan kendaraan pribadi,Pemandangan kota,Musim Kemarau Awal,4.6
