ID_Gunung,Nama_Gunung,Lokasi_Kabupaten,Ketinggian_MDPL,Tingkat_Kesulitan_Pendakian,Cocok_Untuk_Pemula,Durasi_Pendakian_Hari,Budget_Per_Orang_Rupiah,Jumlah_Pos_Pendakian,Keberadaan_Sumber_Air,Fitur_Utama_Objek_Wisata,Karakteristik_Jalur,Fasilitas_Basecamp,Akses_Transportasi,Pemandangan_Utama,Musim_Terbaik_Kunjungan,Rating_Rata_Rata
4353,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Mudah,Ya,2,250000,2,Tidak,"Bukit savana, Danau alami, Puncak kembar",Beberapa tanjakan curam,"Sumber air, Petugas siaga, Jasa porter",Membutuhkan kendaraan pribadi,Hutan hijau lebat,Musim Semi,3.3
4354,Berungkal,Lumajang,1040,Mudah,Ya,1,300000,2,Tidak,"View matahari terbit, Situs purbakala, Jalur menantang",Tangga alami,"Shelter, Area camping",Membutuhkan kendaraan pribadi,Pemandangan danau,Sepanjang Tahun,3.3
4355,Penanggungan,Mojokerto; Pasuruan,1653,Mudah,Ya,2,150000,2,Tidak,City lights,"Jalur panjang dan melelahkan, Melintasi jalur rel kereta api tua, Jalur berpasir vulkanik","Basecamp dasar, Toilet",Jalur pedesaan yang sempit,Pemandangan kawah,Kemarau,3.9
4356,Butak,Malang; Blitar,2868,Sulit,Tidak,2,400000,3,Tergantung Musim,"Danau alami, Lautan pasir, Hutan lebat",Melintasi padang edelweis,Petugas siaga,Membutuhkan kendaraan pribadi,Pemandangan pegunungan,Hindari Musim Hujan,4.0
4357,Baluran,Situbondo,1247,Mudah,Ya,2,150000,3,Tidak,"Hutan hujan tropis, Adat istiadat unik, City lights","Variasi medan dataran rendah, Jalur licin saat hujan, Medan terbuka tanpa naungan","Area camping, Sumber air, Pos pendakian lengkap",Membutuhkan ojek lokal,Pemandangan kota,Musim Semi,3.8
4358,Butak,Malang; Blitar,2868,Sulit,Tidak,3,400000,3,Ya,Hutan hujan tropis,Trek berbatu,"Penginapan sederhana, Area parkir, Toilet",Dekat jalan raya utama,Pemandangan kawah,Sepanjang Tahun,3.2
4359,Ranti,Bondowoso; Banyuwangi,2601,Sulit,Tidak,2,750000,4,Ya,Danau alami,"Jalur berpasir vulkanik, Medan terbuka tanpa naungan, Trek berbatu","Area parkir, Area camping",Mudah dijangkau kendaraan umum,Savana,Musim Semi,3.2
4360,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sulit,Tidak,2,750000,5,Tergantung Musim,Banyak air terjun kecil,"Melintasi jalur rel kereta api tua, Area padang rumput","Penginapan sederhana, Warung",Mudah dijangkau kendaraan umum,Pemandangan laut,Sepanjang Tahun,3.7
4361,Suket,Bondowoso; Banyuwangi,2950,Sedang,Tidak,2,350000,2,Tergantung Musim,"Panorama kota, Pasir vulkanik, Spot sunrise terbaik",Jalur licin saat hujan,"Pos pendakian lengkap, Shelter",Jalur pedesaan yang sempit,Hutan hijau lebat,Kemarau,3.6
4362,Berungkal,Lumajang,1040,Mudah,Ya,1,250000,3,Tidak,"Jalur alternatif, Hamparan savana, Ranu Kumbolo","Jalur landai, Medan terbuka tanpa naungan",Pusat informasi,Membutuhkan ojek lokal,Pemandangan danau,Sepanjang Tahun,3.1
4363,Baluran,Situbondo,1247,Mudah,Ya,2,150000,1,Tidak,"Padang savana luas, Puncak ikonik","Mendaki punggungan bukit, Tangga alami, Hutan lebat dan lembab","Mushola, Area parkir","Akses sulit, perlu off-road",Pemandangan perkebunan,Musim Semi,3.7
4364,Lawu,Magetan,3265,Sulit,Tidak,2,750000,4,Tergantung Musim,Situs purbakala,Mendaki punggungan bukit,"Petugas siaga, Warung, Jasa porter",Membutuhkan ojek lokal,Hutan hijau lebat,Musim Kemarau Awal,4.9
4365,Blorobrubuh,Mojokerto,2282,Mudah,Ya,2,250000,3,Tidak,"Banyak air terjun kecil, Pasir vulkanik, Desa adat",Trek berbatu,Warung,"Akses sulit, perlu off-road",Pemandangan kawah,Musim Semi,3.2
4366,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sangat Sulit,Tidak,5,1000000,6,Tidak,Air terjun alami,"Jalur curam di beberapa titik, Melintasi padang edelweis, Medan berbatu",Basecamp dasar,"Akses sulit, perlu off-road",Pemandangan danau,Hindari Musim Hujan,4.1
4367,Suket,Bondowoso; Banyuwangi,2950,Sulit,Tidak,2,750000,3,Tergantung Musim,Desa adat,Melewati sungai kecil,Area camping,Mudah dijangkau kendaraan umum,Pemandangan pegunungan,Kemarau,3.2
4368,Butak,Malang; Blitar,2868,Sulit,Tidak,3,400000,4,Tergantung Musim,"Desa adat, Savana hijau",Trek berbatu,"Shelter, Basecamp dasar, Pos pendakian lengkap",Mudah dijangkau kendaraan umum,Hutan hijau lebat,Hindari Musim Hujan,3.5
4369,Lawu,Magetan,3265,Sangat Sulit,Tidak,3,900000,6,Tidak,"Danau kawah, Pemandangan kota dari ketinggian, Budaya lokal kental",Trek berbatu,"Pusat informasi, Area parkir, Warung",Jalur pedesaan yang sempit,Savana,Musim Semi,4.1
4370,Raung,Bondowoso; Jember; Banyuwangi,3244,Sulit,Tidak,3,750000,3,Ya,"Pemandangan kawah, Gurun pasir","Jalur curam di beberapa titik, Jalur landai, Beberapa tanjakan curam","Shelter, Sumber air, Toilet",Membutuhkan kendaraan pribadi,Pemandangan kota,Kemarau,4.5
4371,Ranti,Bondowoso; Banyuwangi,2601,Sedang,Ya,1,350000,2,Tergantung Musim,Artefak kuno,"Area padang rumput, Banyak bonus pemandangan",Warung,Jalur pedesaan yang sempit,Savana,Sepanjang Tahun,3.5
4372,Welirang,Batu; Pasuruan; Mojokerto,3156,Sangat Sulit,Tidak,5,1500000,6,Tidak,Situs purbakala,"Melewati sungai kecil, Hutan lebat dan lembab, Jalur curam di beberapa titik","Penyewaan alat camping, Sumber air",Membutuhkan kendaraan pribadi,Pemandangan perkebunan,Hindari Musim Hujan,3.7
4373,Arjuno,Malang,3339,Sangat Sulit,Tidak,4,700000,6,Tidak,Jalur utama,"Jalur curam di beberapa titik, Jalur aman dan terpelihara, Tangga alami",Toilet,Dekat jalan raya utama,Pemandangan perkebunan,Kemarau,4.3
4374,Betiri,Jember; Banyuwangi,1233,Sangat Mudah,Tidak,1,150000,0,Tidak,Hutan pinus,Jalur berpasir vulkanik,"Sumber air, Mushola",Jalur pedesaan yang sempit,Pemandangan kota,Kemarau,2.6
4375,Semeru,Malang; Lumajang,3676,Sulit,Tidak,2,750000,4,Ya,Panorama kota,Jalur panjang dan melelahkan,"Area parkir, Sumber air",Dekat jalan raya utama,Savana,Kemarau,4.4
4376,Lawu,Magetan,3265,Sangat Sulit,Tidak,4,1000000,5,Tidak,"Ranu Kumbolo, Jalur populer","Jalur panjang dan melelahkan, Medan berbatu, Area padang rumput","Warung, Petugas siaga","Akses sulit, perlu off-road",Pemandangan danau,Musim Semi,4.8
4377,Berungkal,Lumajang,1040,Sangat Mudah,Tidak,1,150000,1,Tidak,"Ranu Kumbolo, Air terjun tersembunyi, Puncak ikonik",Trek berbatu,Penyewaan alat camping,Dekat jalan raya utama,Pemandangan pegunungan,Sepanjang Tahun,2.4
4378,Penanggungan,Mojokerto; Pasuruan,1653,Sedang,Tidak,1,350000,3,Tidak,"Air terjun tersembunyi, Danau indah","Tanjakan terjal, Jalur berlumpur",Mushola,Jalur pedesaan yang sempit,Sunset view,Hindari Musim Hujan,3.7
4379,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,1,150000,1,Tidak,"Gurun pasir, Jalur menantang","Jalur licin saat hujan, Jalur landai","Pusat informasi, Penginapan sederhana",Dekat jalan raya utama,Hutan hijau lebat,Musim Kemarau Awal,3.4
4380,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sangat Sulit,Tidak,5,1500000,5,Tidak,"Pemandangan kota dari ketinggian, Kawah aktif, Desa adat","Tangga alami, Medan terbuka tanpa naungan","Warung, Pos pendakian lengkap, Shelter",Jalur pedesaan yang sempit,Pemandangan perkebunan,Musim Semi,4.1
4381,Kelud,Kediri; Blitar; Malang,1731,Mudah,Ya,2,150000,1,Tidak,"Danau kawah, Situs purbakala",Jalur panjang dan melelahkan,"Petugas siaga, Mushola",Jalur pedesaan yang sempit,Sunset view,Musim Kemarau Awal,4.0
4382,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sulit,Tidak,3,600000,4,Ya,"Hamparan savana, Air terjun tersembunyi",Banyak bonus pemandangan,"Petugas siaga, Penyewaan alat camping, Sumber air",Jalur pedesaan yang sempit,Hutan hijau lebat,Kemarau,4.1
4383,Arjuno,Malang,3339,Sangat Sulit,Tidak,5,900000,7,Tidak,"Adat istiadat unik, Artefak kuno, Banyak air terjun kecil","Melintasi padang edelweis, Tangga alami, Medan berbatu","Jasa porter, Pusat informasi",Mudah dijangkau kendaraan umum,Pemandangan pegunungan,Kemarau,4.1
4384,Blorobrubuh,Mojokerto,2282,Sedang,Tidak,2,350000,4,Tergantung Musim,"Jalur utama, Spot sunrise terbaik, Flora dan fauna unik","Melintasi padang edelweis, Trek berbatu","Sumber air, Pusat informasi, Penyewaan alat camping","Akses sulit, perlu off-road",Pemandangan perkebunan,Kemarau,3.6
4385,Butak,Malang; Blitar,2868,Sulit,Tidak,3,400000,5,Ya,Banyak air terjun kecil,"Tangga alami, Jalur curam di beberapa titik",Jasa porter,Jalur pedesaan yang sempit,Pemandangan danau,Musim Kemarau Awal,3.6
4386,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sedang,Tidak,1,450000,2,Tidak,"View matahari terbit, Panorama kota","Tanjakan terjal, Jalur licin saat hujan","Pusat informasi, Pos pendakian lengkap",Mudah dijangkau kendaraan umum,Hutan hijau lebat,Musim Semi,3.6
4387,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Sedang,Ya,1,450000,3,Tidak,Adat istiadat unik,"Variasi medan dataran rendah, Jalur berlumpur","Pos pendakian lengkap, Penyewaan alat camping, Mushola",Jalur pedesaan yang sempit,Sunset view,Hindari Musim Hujan,3.9
4388,Butak,Malang; Blitar,2868,Sedang,Ya,2,350000,4,Tidak,"Matahari terbit, Adat istiadat unik, Puncak ikonik",Mendaki punggungan bukit,Basecamp dasar,Jalur pedesaan yang sempit,Pemandangan laut,Kemarau,3.6
4389,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sulit,Tidak,3,750000,5,Ya,"Desa adat, Jalur menantang",Jalur panjang dan melelahkan,"Area camping, Pusat informasi",Jalur pedesaan yang sempit,Savana,Sepanjang Tahun,3.7
4390,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Sedang,Ya,1,450000,2,Tidak,"Pasir vulkanik, Puncak ikonik, Danau kawah","Medan berbatu, Jalur licin saat hujan","Penyewaan alat camping, Area parkir, Basecamp dasar","Akses sulit, perlu off-road",Pemandangan kawah,Musim Kemarau Awal,3.7
4391,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Sedang,Ya,1,350000,2,Tidak,Hutan hujan tropis,"Melewati sungai kecil, Jalur licin saat hujan",Warung,Mudah dijangkau kendaraan umum,Pemandangan laut,Hindari Musim Hujan,3.4
4392,Betiri,Jember; Banyuwangi,1233,Sangat Mudah,Tidak,1,200000,2,Tidak,"Pasir vulkanik, Hutan pinus, Hamparan savana",Melintasi padang edelweis,Warung,Dekat jalan raya utama,Pemandangan laut,Musim Semi,3.0
4393,Liman,Ponorogo; Nganjuk,2563,Sulit,Tidak,2,400000,4,Ya,Padang savana luas,"Banyak bonus pemandangan, Mendaki punggungan bukit, Medan berbatu",Pusat informasi,"Akses sulit, perlu off-road",Pemandangan perkebunan,Hindari Musim Hujan,3.2
4394,Blorobrubuh,Mojokerto,2282,Mudah,Ya,2,250000,1,Tidak,"Ranu Kumbolo, Pemandangan kota dari ketinggian, Air terjun alami","Jalur berpasir vulkanik, Melintasi padang edelweis","Shelter, Warung",Membutuhkan kendaraan pribadi,Sunset view,Kemarau,3.2
4395,Ranti,Bondowoso; Banyuwangi,2601,Sedang,Tidak,1,250000,2,Tergantung Musim,"Kawah vulkanik, Ranu Kumbolo","Mendaki punggungan bukit, Medan berbatu, Jalur panjang dan melelahkan","Warung, Mushola, Pusat informasi","Akses sulit, perlu off-road",Sunset view,Hindari Musim Hujan,3.5
4396,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Mudah,Ya,2,250000,3,Tidak,Air terjun alami,"Mendaki punggungan bukit, Medan berbatu",Jasa porter,Membutuhkan kendaraan pribadi,Pemandangan laut,Musim Semi,3.8
4397,Welirang,Batu; Pasuruan; Mojokerto,3156,Sangat Sulit,Tidak,5,1500000,7,Tidak,"Matahari terbit, Jalur menantang","Hutan lebat dan lembab, Tangga alami","Petugas siaga, Penyewaan alat camping, Area camping",Jalur pedesaan yang sempit,Hutan hijau lebat,Hindari Musim Hujan,4.4
4398,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Mudah,Ya,1,150000,2,Tidak,"Panorama kota, Hutan hujan tropis",Medan berbatu,"Pos pendakian lengkap, Mushola, Area parkir",Mudah dijangkau kendaraan umum,Savana,Kemarau,3.2
4399,Penanggungan,Mojokerto; Pasuruan,1653,Sedang,Tidak,1,250000,4,Tergantung Musim,"Pasir vulkanik, Situs purbakala, Hutan pinus","Mendaki punggungan bukit, Jalur berpasir vulkanik",Mushola,Dekat jalan raya utama,Pemandangan kawah,Kemarau,4.2
4400,Pandan,Bojonegoro; Madiun; Nganjuk,903,Sangat Mudah,Tidak,1,150000,1,Tidak,"Budaya lokal kental, Hutan hujan tropis, Hamparan savana","Jalur curam di beberapa titik, Jalur berpasir vulkanik, Jalur landai","Petugas siaga, Jasa porter",Dekat jalan raya utama,Pemandangan kota,Sepanjang Tahun,3.5
4401,Blorobrubuh,Mojokerto,2282,Mudah,Ya,2,250000,1,Tidak,Panorama kota,Melewati sungai kecil,Petugas siaga,Membutuhkan ojek lokal,Savana,Musim Semi,3.3
4402,Arjuno,Malang,3339,Sangat Sulit,Tidak,3,700000,7,Tidak,Kawah vulkanik,Medan terbuka tanpa naungan,Warung,Mudah dijangkau kendaraan umum,Pemandangan kota,Sepanjang Tahun,4.1
4403,Suket,Bondowoso; Banyuwangi,2950,Sulit,Tidak,3,600000,3,Ya,"Puncak tertinggi, Kawah vulkanik","Area padang rumput, Tangga alami, Jalur landai","Pos pendakian lengkap, Penyewaan alat camping",Membutuhkan ojek lokal,Sunset view,Musim Kemarau Awal,2.6
4404,Ijen,Banyuwangi,2386,Mudah,Ya,2,150000,1,Tidak,"Candi kuno, Matahari terbit, Danau kawah","Jalur aman dan terpelihara, Trek berbatu","Jasa porter, Area camping",Mudah dijangkau kendaraan umum,Hutan hijau lebat,Sepanjang Tahun,5.0
4405,Panderman,Batu,2045,Sedang,Ya,1,450000,3,Tergantung Musim,"Bukit savana, Pemandangan kota dari ketinggian, Matahari terbit",Jalur licin saat hujan,"Pusat informasi, Penyewaan alat camping, Warung",Mudah dijangkau kendaraan umum,Savana,Kemarau,3.7
4406,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sangat Sulit,Tidak,5,900000,4,Tidak,"Pemandangan kota dari ketinggian, Kawah aktif","Jalur panjang dan melelahkan, Medan berbatu",Warung,Membutuhkan ojek lokal,Pemandangan danau,Musim Semi,4.0
4407,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sedang,Tidak,1,450000,2,Tidak,"Danau kawah, Bukit savana","Trek berbatu, Area padang rumput, Jalur berlumpur",Toilet,Membutuhkan ojek lokal,Pemandangan kota,Musim Semi,4.2
4408,Betiri,Jember; Banyuwangi,1233,Sangat Mudah,Tidak,1,150000,2,Tidak,"Bukit savana, Jalur alternatif, Pemandangan sunrise",Area padang rumput,"Toilet, Penginapan sederhana",Dekat jalan raya utama,Savana,Hindari Musim Hujan,2.7
4409,Lawu,Magetan,3265,Sulit,Tidak,2,400000,4,Ya,"Kawah aktif, Desa adat",Jalur curam di beberapa titik,"Pos pendakian lengkap, Area camping",Membutuhkan kendaraan pribadi,Hutan hijau lebat,Kemarau,4.7
4410,Suket,Bondowoso; Banyuwangi,2950,Sedang,Ya,2,450000,3,Tergantung Musim,"Danau alami, Artefak kuno, Lautan pasir","Medan terbuka tanpa naungan, Jalur berlumpur, Jalur aman dan terpelihara",Basecamp dasar,Membutuhkan kendaraan pribadi,Pemandangan kawah,Sepanjang Tahun,2.8
4411,Ijen,Banyuwangi,2386,Mudah,Ya,1,300000,1,Tidak,Air terjun tersembunyi,"Melintasi jalur rel kereta api tua, Jalur licin saat hujan","Basecamp dasar, Pos pendakian lengkap, Sumber air","Akses sulit, perlu off-road",Pemandangan kawah,Sepanjang Tahun,4.6
4412,Kawi,Malang,2551,Sulit,Tidak,3,600000,3,Tergantung Musim,"Candi kuno, Gurun pasir, Matahari terbit","Area padang rumput, Variasi medan dataran rendah","Sumber air, Shelter, Toilet",Mudah dijangkau kendaraan umum,Savana,Musim Semi,4.2
4413,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sangat Sulit,Tidak,3,900000,7,Tidak,"Bukit savana, Kawah vulkanik, Lautan pasir","Trek berbatu, Mendaki punggungan bukit","Mushola, Pusat informasi, Petugas siaga","Akses sulit, perlu off-road",Pemandangan kawah,Kemarau,4.5
4414,Bromo,Probolinggo; Lumajang; Malang,2329,Sedang,Tidak,2,450000,4,Tergantung Musim,"Jalur menantang, Gurun pasir, Hutan pinus",Variasi medan dataran rendah,Penginapan sederhana,Dekat jalan raya utama,Pemandangan kota,Musim Kemarau Awal,4.5
4415,Lawu,Magetan,3265,Sulit,Tidak,3,600000,4,Ya,Kawah aktif,"Beberapa tanjakan curam, Mendaki punggungan bukit, Banyak bonus pemandangan",Toilet,Membutuhkan ojek lokal,Pemandangan kawah,Musim Semi,4.7
4416,Ijen,Banyuwangi,2386,Sedang,Ya,1,250000,3,Tergantung Musim,"Puncak tertinggi, Bukit savana, Desa adat",Jalur berlumpur,Pos pendakian lengkap,Jalur pedesaan yang sempit,Pemandangan kawah,Musim Semi,5.0
4417,Arjuno,Malang,3339,Sulit,Tidak,3,750000,5,Tergantung Musim,Hutan pinus,"Tangga alami, Jalur curam di beberapa titik, Melewati sungai kecil","Shelter, Jasa porter, Petugas siaga",Dekat jalan raya utama,Savana,Sepanjang Tahun,4.0
4418,Panderman,Batu,2045,Mudah,Ya,2,150000,1,Tidak,Puncak ikonik,"Medan terbuka tanpa naungan, Mendaki punggungan bukit",Area camping,Mudah dijangkau kendaraan umum,Pemandangan laut,Hindari Musim Hujan,3.5
4419,Bromo,Probolinggo; Lumajang; Malang,2329,Mudah,Ya,2,250000,3,Tidak,"Lautan pasir, Hutan hujan tropis",Mendaki punggungan bukit,"Petugas siaga, Toilet, Shelter","Akses sulit, perlu off-road",Pemandangan kota,Musim Kemarau Awal,4.8
4420,Berungkal,Lumajang,1040,Sangat Mudah,Tidak,1,100000,1,Tidak,"Danau alami, Hutan hujan tropis",Jalur curam di beberapa titik,Penginapan sederhana,"Akses sulit, perlu off-road",Pemandangan perkebunan,Hindari Musim Hujan,2.7
4421,Biser,Bondowoso; Situbondo,1359,Mudah,Ya,1,300000,3,Tidak,Savana hijau,Jalur licin saat hujan,"Area camping, Pusat informasi, Penginapan sederhana",Membutuhkan kendaraan pribadi,Pemandangan danau,Sepanjang Tahun,3.0
4422,Ijen,Banyuwangi,2386,Mudah,Ya,2,250000,3,Tidak,"Hutan hujan tropis, Puncak tertinggi, Kawah vulkanik","Jalur curam di beberapa titik, Trek berbatu, Jalur licin saat hujan","Penginapan sederhana, Shelter",Jalur pedesaan yang sempit,Pemandangan laut,Sepanjang Tahun,4.8
4423,Ranti,Bondowoso; Banyuwangi,2601,Sedang,Ya,1,450000,4,Tergantung Musim,Pasir vulkanik,Medan berbatu,Warung,Membutuhkan ojek lokal,Pemandangan kota,Musim Semi,3.0
4424,Ranti,Bondowoso; Banyuwangi,2601,Sedang,Ya,2,350000,2,Tergantung Musim,"Air terjun alami, Panorama kota, Hamparan savana","Jalur licin saat hujan, Melewati sungai kecil","Mushola, Petugas siaga",Membutuhkan ojek lokal,Savana,Hindari Musim Hujan,3.3
4425,Lawu,Magetan,3265,Sangat Sulit,Tidak,5,700000,4,Tidak,Pemandangan kawah,"Jalur berpasir vulkanik, Jalur licin saat hujan",Toilet,Mudah dijangkau kendaraan umum,Pemandangan pegunungan,Musim Kemarau Awal,4.6
4426,Suket,Bondowoso; Banyuwangi,2950,Sulit,Tidak,3,400000,3,Ya,Pasir vulkanik,"Melintasi jalur rel kereta api tua, Medan berbatu, Beberapa tanjakan curam","Jasa porter, Mushola",Membutuhkan ojek lokal,Hutan hijau lebat,Musim Kemarau Awal,3.2
4427,Ranti,Bondowoso; Banyuwangi,2601,Sedang,Ya,1,250000,2,Tergantung Musim,Panorama kota,"Banyak bonus pemandangan, Jalur berpasir vulkanik, Melewati sungai kecil","Warung, Penyewaan alat camping",Membutuhkan ojek lokal,Pemandangan kota,Sepanjang Tahun,3.0
4428,Argoyayang,Jombang; Malang,2162,Mudah,Ya,2,150000,1,Tidak,"Adat istiadat unik, Danau kawah, Hutan pinus","Melintasi padang edelweis, Medan berbatu","Pusat informasi, Area camping",Dekat jalan raya utama,Pemandangan kawah,Musim Kemarau Awal,2.5
4429,Berungkal,Lumajang,1040,Sangat Mudah,Tidak,1,200000,0,Tidak,City lights,"Tanjakan terjal, Hutan lebat dan lembab","Toilet, Jasa porter, Warung",Membutuhkan kendaraan pribadi,Pemandangan perkebunan,Kemarau,2.8
4430,Semeru,Malang; Lumajang,3676,Sulit,Tidak,3,400000,3,Ya,Kawah aktif,"Hutan lebat dan lembab, Jalur berlumpur",Warung,Mudah dijangkau kendaraan umum,Pemandangan pegunungan,Musim Semi,5.0
4431,Arjuno,Malang,3339,Sulit,Tidak,2,600000,3,Tergantung Musim,Kawah vulkanik,"Jalur landai, Jalur panjang dan melelahkan, Trek berbatu",Sumber air,Mudah dijangkau kendaraan umum,Pemandangan laut,Kemarau,4.7
4432,Arjuno,Malang,3339,Sangat Sulit,Tidak,3,700000,6,Tidak,Panorama kota,"Beberapa tanjakan curam, Jalur landai, Jalur berpasir vulkanik","Shelter, Area parkir","Akses sulit, perlu off-road",Pemandangan kawah,Musim Semi,4.9
4433,Biser,Bondowoso; Situbondo,1359,Sangat Mudah,Tidak,1,200000,1,Tidak,"Hutan pinus, Danau alami","Beberapa tanjakan curam, Mendaki punggungan bukit","Mushola, Penginapan sederhana",Membutuhkan ojek lokal,Savana,Musim Kemarau Awal,2.9
4434,Liman,Ponorogo; Nganjuk,2563,Sedang,Ya,1,450000,4,Tidak,"Ranu Kumbolo, Banyak air terjun kecil",Jalur landai,"Sumber air, Penyewaan alat camping, Basecamp dasar",Membutuhkan ojek lokal,Pemandangan kawah,Musim Kemarau Awal,3.4
4435,Butak,Malang; Blitar,2868,Sedang,Tidak,2,250000,2,Tergantung Musim,"Puncak kembar, Jalur menantang, Pasir vulkanik","Jalur berpasir vulkanik, Jalur curam di beberapa titik, Melewati sungai kecil","Shelter, Toilet, Jasa porter",Dekat jalan raya utama,Hutan hijau lebat,Hindari Musim Hujan,3.5
4436,Suket,Bondowoso; Banyuwangi,2950,Sedang,Tidak,2,250000,2,Tergantung Musim,Panorama kota,"Trek berbatu, Jalur curam di beberapa titik, Jalur panjang dan melelahkan","Mushola, Penginapan sederhana, Basecamp dasar","Akses sulit, perlu off-road",Pemandangan laut,Sepanjang Tahun,3.3
4437,Suket,Bondowoso; Banyuwangi,2950,Sedang,Tidak,1,250000,4,Tergantung Musim,"Pasir vulkanik, Budaya lokal kental",Jalur aman dan terpelihara,"Area parkir, Petugas siaga",Membutuhkan kendaraan pribadi,Pemandangan laut,Sepanjang Tahun,3.2
4438,Suket,Bondowoso; Banyuwangi,2950,Sedang,Ya,1,450000,4,Tergantung Musim,Jalur utama,"Melewati sungai kecil, Medan terbuka tanpa naungan, Melintasi jalur rel kereta api tua",Area parkir,"Akses sulit, perlu off-road",Pemandangan laut,Kemarau,3.1
4439,Blorobrubuh,Mojokerto,2282,Mudah,Ya,1,250000,2,Tidak,"Desa adat, Situs purbakala, Pasir vulkanik",Medan terbuka tanpa naungan,"Mushola, Shelter",Jalur pedesaan yang sempit,Pemandangan laut,Sepanjang Tahun,2.7
4440,Panderman,Batu,2045,Mudah,Ya,2,300000,1,Tidak,"Pemandangan kawah, Jalur populer, City lights","Jalur curam di beberapa titik, Melewati sungai kecil, Beberapa tanjakan curam","Area camping, Jasa porter",Jalur pedesaan yang sempit,Sunset view,Kemarau,4.1
4441,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,3,750000,3,Tergantung Musim,Ranu Kumbolo,"Jalur aman dan terpelihara, Jalur licin saat hujan","Petugas siaga, Area camping",Jalur pedesaan yang sempit,Pemandangan laut,Musim Semi,3.9
4442,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sangat Sulit,Tidak,3,1000000,6,Tidak,Jalur utama,Hutan lebat dan lembab,Penyewaan alat camping,"Akses sulit, perlu off-road",Pemandangan kawah,Musim Semi,4.3
